"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"527","secal_6_agric_raisons_1",NA,"manque_financier",NA,0.0979723238242962,NA,NA,NA,"admin_0","RCA"
"624","secal_6_agric_raisons_1",NA,"manque_pluie",NA,0.0109593905547144,NA,NA,NA,"admin_0","RCA"
"715","secal_6_agric_raisons_1",NA,"manque_semences",NA,0.272209435024792,NA,NA,NA,"admin_0","RCA"
"86","secal_6_agric_raisons_1",NA,"manque_staff",NA,0.0660998673155804,NA,NA,NA,"admin_0","RCA"
"94","secal_6_agric_raisons_1",NA,"manque_terre",NA,0.301294031540474,NA,NA,NA,"admin_0","RCA"
"102","secal_6_agric_raisons_1",NA,"sol_pauvre",NA,0.0242070336695726,NA,NA,NA,"admin_0","RCA"
"150","secal_6_agric_raisons_2",NA,"autre",NA,0.020058386989702,NA,NA,NA,"admin_0","RCA"
"250","secal_6_agric_raisons_2",NA,"autre_activite",NA,0.0525210694027941,NA,NA,NA,"admin_0","RCA"
"346","secal_6_agric_raisons_2",NA,"inondation",NA,0.00336847848734371,NA,NA,NA,"admin_0","RCA"
"428","secal_6_agric_raisons_2",NA,"insecurite",NA,0.104242239136668,NA,NA,NA,"admin_0","RCA"
"528","secal_6_agric_raisons_2",NA,"manque_financier",NA,0.231748878368283,NA,NA,NA,"admin_0","RCA"
"625","secal_6_agric_raisons_2",NA,"manque_pluie",NA,0.0201073635384441,NA,NA,NA,"admin_0","RCA"
"716","secal_6_agric_raisons_2",NA,"manque_semences",NA,0.298811817955256,NA,NA,NA,"admin_0","RCA"
"87","secal_6_agric_raisons_2",NA,"manque_staff",NA,0.189494187941578,NA,NA,NA,"admin_0","RCA"
"95","secal_6_agric_raisons_2",NA,"manque_terre",NA,0.0594453323202458,NA,NA,NA,"admin_0","RCA"
"103","secal_6_agric_raisons_2",NA,"sol_pauvre",NA,0.0202022458596858,NA,NA,NA,"admin_0","RCA"
"151","secal_6_agric_raisons_3",NA,"autre",NA,0.091129500524588,NA,NA,NA,"admin_0","RCA"
"251","secal_6_agric_raisons_3",NA,"autre_activite",NA,0.0524922935193355,NA,NA,NA,"admin_0","RCA"
"347","secal_6_agric_raisons_3",NA,"inondation",NA,0.00774725128932646,NA,NA,NA,"admin_0","RCA"
"429","secal_6_agric_raisons_3",NA,"insecurite",NA,0.0629096324611958,NA,NA,NA,"admin_0","RCA"
"529","secal_6_agric_raisons_3",NA,"manque_financier",NA,0.336587219354835,NA,NA,NA,"admin_0","RCA"
"626","secal_6_agric_raisons_3",NA,"manque_pluie",NA,0.0319894523454509,NA,NA,NA,"admin_0","RCA"
"717","secal_6_agric_raisons_3",NA,"manque_semences",NA,0.198265213948189,NA,NA,NA,"admin_0","RCA"
"88","secal_6_agric_raisons_3",NA,"manque_staff",NA,0.159539958524487,NA,NA,NA,"admin_0","RCA"
"96","secal_6_agric_raisons_3",NA,"manque_terre",NA,0.0436471163896327,NA,NA,NA,"admin_0","RCA"
"104","secal_6_agric_raisons_3",NA,"sol_pauvre",NA,0.0156923616429594,NA,NA,NA,"admin_0","RCA"
"152","secal_9_acces_marche",NA,"marche_accessible",NA,0.0961899730270305,NA,NA,NA,"admin_0","RCA"
"252","secal_9_acces_marche",NA,"marche_exist_acces_dangereux",NA,0.0191204423542002,NA,NA,NA,"admin_0","RCA"
"348","secal_9_acces_marche",NA,"marche_exist_acces_inacess_physique",NA,0.026707038662172,NA,NA,NA,"admin_0","RCA"
"430","secal_9_acces_marche",NA,"marche_exist_acces_inacess_secu",NA,0.0356377335801677,NA,NA,NA,"admin_0","RCA"
"530","secal_9_acces_marche",NA,"marche_exist_acces_inacess_transport",NA,0.0803224977799004,NA,NA,NA,"admin_0","RCA"
"627","secal_9_acces_marche",NA,"marche_inexist",NA,0.294734257256853,NA,NA,NA,"admin_0","RCA"
"718","secal_9_acces_marche",NA,"marche_non_appro_bien_alim",NA,0.0773966402797833,NA,NA,NA,"admin_0","RCA"
"89","secal_9_acces_marche",NA,"marche_non_appro_nfi",NA,0.03378765293639,NA,NA,NA,"admin_0","RCA"
"97","secal_9_acces_marche",NA,"marche_trop_cher",NA,0.336103764123503,NA,NA,NA,"admin_0","RCA"
"153","wash_1_source_boisson",NA,"eau_robinet",NA,0.179299848423501,NA,NA,NA,"admin_0","RCA"
"253","wash_1_source_boisson",NA,"forage_mec",NA,0.231063342013858,NA,NA,NA,"admin_0","RCA"
"349","wash_1_source_boisson",NA,"forage_man",NA,0.233408260529423,NA,NA,NA,"admin_0","RCA"
"431","wash_1_source_boisson",NA,"puit_prot",NA,0.112120008343877,NA,NA,NA,"admin_0","RCA"
"531","wash_1_source_boisson",NA,"puit_non_prot",NA,0.146220816924473,NA,NA,NA,"admin_0","RCA"
"628","wash_1_source_boisson",NA,"bouteilles",NA,0.000932821818708514,NA,NA,NA,"admin_0","RCA"
"719","wash_1_source_boisson",NA,"eau_camion",NA,0.00745655153028767,NA,NA,NA,"admin_0","RCA"
"810","wash_1_source_boisson",NA,"source_amen",NA,0.048555872831021,NA,NA,NA,"admin_0","RCA"
"98","wash_1_source_boisson",NA,"source_non_amen",NA,0.178532257454157,NA,NA,NA,"admin_0","RCA"
"105","wash_1_source_boisson",NA,"eau_de_pluie",NA,0.0543035249726268,NA,NA,NA,"admin_0","RCA"
"1110","wash_1_source_boisson",NA,"cours_d_eau",NA,0.037459771870014,NA,NA,NA,"admin_0","RCA"
"1210","wash_1_source_boisson",NA,"autre",NA,0.00275026671380778,NA,NA,NA,"admin_0","RCA"
"13","wash_1_source_boisson",NA,"nsp",NA,0,NA,NA,NA,"admin_0","RCA"
"154","wash_2_source_autre_usage",NA,"eau_robinet",NA,0.116138346677554,NA,NA,NA,"admin_0","RCA"
"254","wash_2_source_autre_usage",NA,"forage_mec",NA,0.201227555636027,NA,NA,NA,"admin_0","RCA"
"350","wash_2_source_autre_usage",NA,"forage_man",NA,0.19576165833338,NA,NA,NA,"admin_0","RCA"
"432","wash_2_source_autre_usage",NA,"puit_prot",NA,0.163279903968812,NA,NA,NA,"admin_0","RCA"
"532","wash_2_source_autre_usage",NA,"puit_non_prot",NA,0.23079185477942,NA,NA,NA,"admin_0","RCA"
"629","wash_2_source_autre_usage",NA,"bouteilles",NA,0.00328335696464612,NA,NA,NA,"admin_0","RCA"
"720","wash_2_source_autre_usage",NA,"eau_camion",NA,0.00547725068994039,NA,NA,NA,"admin_0","RCA"
"811","wash_2_source_autre_usage",NA,"source_amen",NA,0.0522374720956375,NA,NA,NA,"admin_0","RCA"
"99","wash_2_source_autre_usage",NA,"source_non_amen",NA,0.186232120303491,NA,NA,NA,"admin_0","RCA"
"106","wash_2_source_autre_usage",NA,"eau_de_pluie",NA,0.0996932725662889,NA,NA,NA,"admin_0","RCA"
"1111","wash_2_source_autre_usage",NA,"cours_d_eau",NA,0.0666592503227494,NA,NA,NA,"admin_0","RCA"
"1211","wash_2_source_autre_usage",NA,"autre",NA,0.00207864518874568,NA,NA,NA,"admin_0","RCA"
"1310","wash_2_source_autre_usage",NA,"nsp",NA,0.000541539582554451,NA,NA,NA,"admin_0","RCA"
"155","wash_4_temps",NA,"0_5_min",NA,0.122727959649697,NA,NA,NA,"admin_0","RCA"
"255","wash_4_temps",NA,"16_30_min",NA,0.230266312816463,NA,NA,NA,"admin_0","RCA"
"351","wash_4_temps",NA,"31_plus_min",NA,0.268480823998209,NA,NA,NA,"admin_0","RCA"
"433","wash_4_temps",NA,"5_15_min",NA,0.329583585259728,NA,NA,NA,"admin_0","RCA"
"533","wash_4_temps",NA,"nsp",NA,0.019708926204688,NA,NA,NA,"admin_0","RCA"
"630","wash_4_temps",NA,"sur_place",NA,0.0292323920712154,NA,NA,NA,"admin_0","RCA"
"156","wash_5_saison_seche",NA,"non",NA,0.353742596605464,NA,NA,NA,"admin_0","RCA"
"256","wash_5_saison_seche",NA,"nsp",NA,0.00398699943913762,NA,NA,NA,"admin_0","RCA"
"352","wash_5_saison_seche",NA,"oui",NA,0.642270403955399,NA,NA,NA,"admin_0","RCA"
"dependent.var43","wash_6_nb_bidons","NA","NA","NA",2.82007427457351,NA,NA,NA,"admin_0","RCA"
"dependent.var44","volume_total_recipients","NA","NA","NA",118.547623551589,NA,NA,NA,"admin_0","RCA"
"dependent.var45","volume_total_recipients_pp","NA","NA","NA",22.5691505536678,NA,NA,NA,"admin_0","RCA"
"157","wash_9_insuff_raisons_certains_groupes",NA,"filles",NA,0.525739775428338,NA,NA,NA,"admin_0","RCA"
"257","wash_9_insuff_raisons_certains_groupes",NA,"gracons",NA,0.23848237073969,NA,NA,NA,"admin_0","RCA"
"353","wash_9_insuff_raisons_certains_groupes",NA,"femmes",NA,0.100271302682088,NA,NA,NA,"admin_0","RCA"
"434","wash_9_insuff_raisons_certains_groupes",NA,"hommes",NA,0.0484949525836445,NA,NA,NA,"admin_0","RCA"
"534","wash_9_insuff_raisons_certains_groupes",NA,"personnes_agees",NA,0.39888472731856,NA,NA,NA,"admin_0","RCA"
"631","wash_9_insuff_raisons_certains_groupes",NA,"minorites_ethniques",NA,0.0934547937273637,NA,NA,NA,"admin_0","RCA"
"721","wash_9_insuff_raisons_certains_groupes",NA,"personnes_handi",NA,0.198448644802122,NA,NA,NA,"admin_0","RCA"
"812","wash_9_insuff_raisons_certains_groupes",NA,"autre",NA,0.0401448846139126,NA,NA,NA,"admin_0","RCA"
"158","wash_10_infra_sanit",NA,"autre",NA,0.0105893541034551,NA,NA,NA,"admin_0","RCA"
"258","wash_10_infra_sanit",NA,"defec_air_libre",NA,0.198091919816971,NA,NA,NA,"admin_0","RCA"
"354","wash_10_infra_sanit",NA,"defec_air_libre_cours_d_eau",NA,0.0219340106113869,NA,NA,NA,"admin_0","RCA"
"435","wash_10_infra_sanit",NA,"defec_air_libre_zone_precise",NA,0.0170925347465575,NA,NA,NA,"admin_0","RCA"
"535","wash_10_infra_sanit",NA,"latrine_acceptable",NA,0.19298471884591,NA,NA,NA,"admin_0","RCA"
"632","wash_10_infra_sanit",NA,"latrine_non_acceptable",NA,0.555742919538946,NA,NA,NA,"admin_0","RCA"
"722","wash_10_infra_sanit",NA,"nsp",NA,0.00356454233677255,NA,NA,NA,"admin_0","RCA"
"159","wash_11_sanit_partagee",NA,"non",NA,0.500503809878228,NA,NA,NA,"admin_0","RCA"
"259","wash_11_sanit_partagee",NA,"nsp",NA,0.0054332943395782,NA,NA,NA,"admin_0","RCA"
"355","wash_11_sanit_partagee",NA,"oui",NA,0.494062895782194,NA,NA,NA,"admin_0","RCA"
"160","wash_12_sanit_partagee_par_genre",NA,"non",NA,0.903691252543443,NA,NA,NA,"admin_0","RCA"
"260","wash_12_sanit_partagee_par_genre",NA,"nsp",NA,0.000849010969265318,NA,NA,NA,"admin_0","RCA"
"356","wash_12_sanit_partagee_par_genre",NA,"oui",NA,0.095459736487292,NA,NA,NA,"admin_0","RCA"
"161","wash_13_sanit_partagee_espace_femmes",NA,"non",NA,0.927980225051703,NA,NA,NA,"admin_0","RCA"
"261","wash_13_sanit_partagee_espace_femmes",NA,"nsp",NA,0.00592460228003685,NA,NA,NA,"admin_0","RCA"
"357","wash_13_sanit_partagee_espace_femmes",NA,"oui",NA,0.0660951726682599,NA,NA,NA,"admin_0","RCA"
"162","wash_14_suffisant",NA,"insuff",NA,0.445220049300603,NA,NA,NA,"admin_0","RCA"
"262","wash_14_suffisant",NA,"juste_assez",NA,0.130181159920371,NA,NA,NA,"admin_0","RCA"
"358","wash_14_suffisant",NA,"pas_suff_du_tout",NA,0.284245333592155,NA,NA,NA,"admin_0","RCA"
"436","wash_14_suffisant",NA,"plus_que_suff",NA,0.0167057967081954,NA,NA,NA,"admin_0","RCA"
"536","wash_14_suffisant",NA,"suff",NA,0.123647660478676,NA,NA,NA,"admin_0","RCA"
"163","wash_15_insuff_raisons_certains_groupes",NA,"autre",NA,0.0266404377517542,NA,NA,NA,"admin_0","RCA"
"263","wash_15_insuff_raisons_certains_groupes",NA,"femmes",NA,0.094972645333587,NA,NA,NA,"admin_0","RCA"
"359","wash_15_insuff_raisons_certains_groupes",NA,"filles",NA,0.216096089620673,NA,NA,NA,"admin_0","RCA"
"437","wash_15_insuff_raisons_certains_groupes",NA,"gracons",NA,0.111740878385472,NA,NA,NA,"admin_0","RCA"
"537","wash_15_insuff_raisons_certains_groupes",NA,"hommes",NA,0.0203439876646288,NA,NA,NA,"admin_0","RCA"
"633","wash_15_insuff_raisons_certains_groupes",NA,"minorites_ethniques",NA,0.0269148652175971,NA,NA,NA,"admin_0","RCA"
"723","wash_15_insuff_raisons_certains_groupes",NA,"personnes_agees",NA,0.398619567924293,NA,NA,NA,"admin_0","RCA"
"813","wash_15_insuff_raisons_certains_groupes",NA,"personnes_handi",NA,0.104671528101994,NA,NA,NA,"admin_0","RCA"
"164","wash_18_lavage_main_moment",NA,"apres_toilette",NA,0.526986596157048,NA,NA,NA,"admin_0","RCA"
"264","wash_18_lavage_main_moment",NA,"apres_nettoyage",NA,0.0979100502529051,NA,NA,NA,"admin_0","RCA"
"360","wash_18_lavage_main_moment",NA,"avant_cuisiner",NA,0.239538098927055,NA,NA,NA,"admin_0","RCA"
"438","wash_18_lavage_main_moment",NA,"avant_manger",NA,0.869494510803449,NA,NA,NA,"admin_0","RCA"
"538","wash_18_lavage_main_moment",NA,"avant_allaitement",NA,0.0514949198992115,NA,NA,NA,"admin_0","RCA"
"634","wash_18_lavage_main_moment",NA,"apres_champs",NA,0.210614509639148,NA,NA,NA,"admin_0","RCA"
"724","wash_18_lavage_main_moment",NA,"autre",NA,0.148804273959828,NA,NA,NA,"admin_0","RCA"
"814","wash_18_lavage_main_moment",NA,"nsp",NA,0.00603732069502141,NA,NA,NA,"admin_0","RCA"
"165","wash_19_lavage_main_moyens",NA,"eau",NA,0.769761624630165,NA,NA,NA,"admin_0","RCA"
"265","wash_19_lavage_main_moyens",NA,"savon",NA,0.585902839908936,NA,NA,NA,"admin_0","RCA"
"361","wash_19_lavage_main_moyens",NA,"cendre",NA,0.062021224902217,NA,NA,NA,"admin_0","RCA"
"439","wash_19_lavage_main_moyens",NA,"nsp",NA,0.00348564853530263,NA,NA,NA,"admin_0","RCA"
"166","wash_20_dechets",NA,"non",NA,0.49409124953286,NA,NA,NA,"admin_0","RCA"
"266","wash_20_dechets",NA,"nsp",NA,0.0151709522949118,NA,NA,NA,"admin_0","RCA"
"362","wash_20_dechets",NA,"oui",NA,0.490737798172228,NA,NA,NA,"admin_0","RCA"
"167","wash_20_excrements",NA,"non",NA,0.692454836056497,NA,NA,NA,"admin_0","RCA"
"267","wash_20_excrements",NA,"nsp",NA,0.0245695071256693,NA,NA,NA,"admin_0","RCA"
"363","wash_20_excrements",NA,"oui",NA,0.282975656817834,NA,NA,NA,"admin_0","RCA"
"168","wash_20_eau_stagnante",NA,"non",NA,0.66545727144959,NA,NA,NA,"admin_0","RCA"
"268","wash_20_eau_stagnante",NA,"nsp",NA,0.0251668374690666,NA,NA,NA,"admin_0","RCA"
"364","wash_20_eau_stagnante",NA,"oui",NA,0.309375891081344,NA,NA,NA,"admin_0","RCA"
"169","wash_20_animaux_morts",NA,"non",NA,0.802160244822182,NA,NA,NA,"admin_0","RCA"
"269","wash_20_animaux_morts",NA,"nsp",NA,0.0368661235118842,NA,NA,NA,"admin_0","RCA"
"365","wash_20_animaux_morts",NA,"oui",NA,0.160973631665934,NA,NA,NA,"admin_0","RCA"
"170","wash_20_rongeurs",NA,"non",NA,0.530206626674959,NA,NA,NA,"admin_0","RCA"
"270","wash_20_rongeurs",NA,"nsp",NA,0.0439633753042493,NA,NA,NA,"admin_0","RCA"
"366","wash_20_rongeurs",NA,"oui",NA,0.425829998020791,NA,NA,NA,"admin_0","RCA"
"171","sante_5_deces",NA,"non",NA,0.717985013789627,NA,NA,NA,"admin_0","RCA"
"271","sante_5_deces",NA,"nsp",NA,0.00785063512967159,NA,NA,NA,"admin_0","RCA"
"367","sante_5_deces",NA,"oui",NA,0.274164351080701,NA,NA,NA,"admin_0","RCA"
"172","sante_5_deces_relation",NA,"autre",NA,0.00909051633648521,NA,NA,NA,"admin_0","RCA"
"272","sante_5_deces_relation",NA,"famille_eloignee",NA,0.109386667452889,NA,NA,NA,"admin_0","RCA"
"368","sante_5_deces_relation",NA,"famille_proche",NA,0.881522816210626,NA,NA,NA,"admin_0","RCA"
"dependent.var46","sante_5_deces_age","NA","NA","NA",39.288153870122,NA,NA,NA,"admin_0","RCA"
"173","sante_5_deces_sexe",NA,"femme",NA,0.3797346344554,NA,NA,NA,"admin_0","RCA"
"273","sante_5_deces_sexe",NA,"homme",NA,0.6202653655446,NA,NA,NA,"admin_0","RCA"
"174","sante_5_deces_cause",NA,"acc_CA",NA,0.109898828637286,NA,NA,NA,"admin_0","RCA"
"274","sante_5_deces_cause",NA,"acc_route",NA,0.060237740104018,NA,NA,NA,"admin_0","RCA"
"369","sante_5_deces_cause",NA,"acc_travail",NA,0.00928249546192164,NA,NA,NA,"admin_0","RCA"
"440","sante_5_deces_cause",NA,"autre",NA,0.0430149708078098,NA,NA,NA,"admin_0","RCA"
"539","sante_5_deces_cause",NA,"catast_nat",NA,0.0199166004255379,NA,NA,NA,"admin_0","RCA"
"635","sante_5_deces_cause",NA,"cause_animale",NA,0.0498560993290305,NA,NA,NA,"admin_0","RCA"
"725","sante_5_deces_cause",NA,"maladie_autre",NA,0.449102616451151,NA,NA,NA,"admin_0","RCA"
"815","sante_5_deces_cause",NA,"maladie_diarr",NA,0.173580952910277,NA,NA,NA,"admin_0","RCA"
"910","sante_5_deces_cause",NA,"manque_nourrit",NA,0.0283958971817758,NA,NA,NA,"admin_0","RCA"
"107","sante_5_deces_cause",NA,"naturelle",NA,0.0566132049688479,NA,NA,NA,"admin_0","RCA"
"1112","sante_5_deces_cause",NA,"TRUE",NA,0.000100593722344037,NA,NA,NA,"admin_0","RCA"
"175","protect_2_femmes",NA,"non",NA,0.60580365440436,NA,NA,NA,"admin_0","RCA"
"275","protect_2_femmes",NA,"oui",NA,0.39419634559564,NA,NA,NA,"admin_0","RCA"
"176","protect_2_femmes_risque",NA,"vol_betail",NA,0.0568194448698959,NA,NA,NA,"admin_0","RCA"
"276","protect_2_femmes_risque",NA,"pillage_criminalite",NA,0.246720719939316,NA,NA,NA,"admin_0","RCA"
"370","protect_2_femmes_risque",NA,"harcelement",NA,0.0866872190393783,NA,NA,NA,"admin_0","RCA"
"441","protect_2_femmes_risque",NA,"mariage_force",NA,0.0646300950492658,NA,NA,NA,"admin_0","RCA"
"540","protect_2_femmes_risque",NA,"separation_famille",NA,0.201012503092236,NA,NA,NA,"admin_0","RCA"
"636","protect_2_femmes_risque",NA,"violence_voisins",NA,0.123495226098426,NA,NA,NA,"admin_0","RCA"
"726","protect_2_femmes_risque",NA,"conflits_fonciers",NA,0.0312289203900648,NA,NA,NA,"admin_0","RCA"
"816","protect_2_femmes_risque",NA,"incident_transhumance",NA,0.0681971421830962,NA,NA,NA,"admin_0","RCA"
"911","protect_2_femmes_risque",NA,"violence_sexuelles",NA,0.362100755948951,NA,NA,NA,"admin_0","RCA"
"108","protect_2_femmes_risque",NA,"recrutement_force",NA,0.0202737788637439,NA,NA,NA,"admin_0","RCA"
"1113","protect_2_femmes_risque",NA,"travail_force",NA,0.041989175609539,NA,NA,NA,"admin_0","RCA"
"1212","protect_2_femmes_risque",NA,"enlevement",NA,0.0881737949418672,NA,NA,NA,"admin_0","RCA"
"1311","protect_2_femmes_risque",NA,"enlevement_travail_force",NA,0.0285029004924892,NA,NA,NA,"admin_0","RCA"
"14","protect_2_femmes_risque",NA,"meurtre_diff_groupes",NA,0.0161030050035034,NA,NA,NA,"admin_0","RCA"
"15","protect_2_femmes_risque",NA,"meurtre_meme_groupe",NA,0.00470145520410679,NA,NA,NA,"admin_0","RCA"
"16","protect_2_femmes_risque",NA,"tensions_communautes",NA,0.0361806478201498,NA,NA,NA,"admin_0","RCA"
"17","protect_2_femmes_risque",NA,"autre",NA,0.111653299753969,NA,NA,NA,"admin_0","RCA"
"18","protect_2_femmes_risque",NA,"nsp",NA,0.00520194303455877,NA,NA,NA,"admin_0","RCA"
"177","protect_2_hommes",NA,"non",NA,0.613156941723158,NA,NA,NA,"admin_0","RCA"
"277","protect_2_hommes",NA,"oui",NA,0.386843058276842,NA,NA,NA,"admin_0","RCA"
"178","protect_2_hommes_risque",NA,"vol_betail",NA,0.13248348718512,NA,NA,NA,"admin_0","RCA"
"278","protect_2_hommes_risque",NA,"pillage_criminalite",NA,0.347895623957127,NA,NA,NA,"admin_0","RCA"
"371","protect_2_hommes_risque",NA,"harcelement",NA,0.0721128562067269,NA,NA,NA,"admin_0","RCA"
"442","protect_2_hommes_risque",NA,"mariage_force",NA,0.0463885503418415,NA,NA,NA,"admin_0","RCA"
"541","protect_2_hommes_risque",NA,"separation_famille",NA,0.0997568382711468,NA,NA,NA,"admin_0","RCA"
"637","protect_2_hommes_risque",NA,"violence_voisins",NA,0.135417688560544,NA,NA,NA,"admin_0","RCA"
"727","protect_2_hommes_risque",NA,"conflits_fonciers",NA,0.0573441632752844,NA,NA,NA,"admin_0","RCA"
"817","protect_2_hommes_risque",NA,"incident_transhumance",NA,0.0725021629823999,NA,NA,NA,"admin_0","RCA"
"912","protect_2_hommes_risque",NA,"violence_sexuelles",NA,0.037909194092869,NA,NA,NA,"admin_0","RCA"
"109","protect_2_hommes_risque",NA,"recrutement_force",NA,0.146279355054567,NA,NA,NA,"admin_0","RCA"
"1114","protect_2_hommes_risque",NA,"travail_force",NA,0.121162810465422,NA,NA,NA,"admin_0","RCA"
"1213","protect_2_hommes_risque",NA,"enlevement",NA,0.142209279618102,NA,NA,NA,"admin_0","RCA"
"1312","protect_2_hommes_risque",NA,"enlevement_travail_force",NA,0.0657005970108698,NA,NA,NA,"admin_0","RCA"
"1410","protect_2_hommes_risque",NA,"meurtre_diff_groupes",NA,0.0472232823367876,NA,NA,NA,"admin_0","RCA"
"1510","protect_2_hommes_risque",NA,"meurtre_meme_groupe",NA,0.0188875338403108,NA,NA,NA,"admin_0","RCA"
"1610","protect_2_hommes_risque",NA,"tensions_communautes",NA,0.0437428384514314,NA,NA,NA,"admin_0","RCA"
"179","protect_2_hommes_risque",NA,"autre",NA,0.10192932354635,NA,NA,NA,"admin_0","RCA"
"181","protect_2_hommes_risque",NA,"nsp",NA,0.00390881158095735,NA,NA,NA,"admin_0","RCA"
"180","protect_3_filles",NA,"non",NA,0.564501877010549,NA,NA,NA,"admin_0","RCA"
"279","protect_3_filles",NA,"oui",NA,0.435498122989452,NA,NA,NA,"admin_0","RCA"
"182","protect_3_filles_risque",NA,"vol_betail",NA,0.0331150192878763,NA,NA,NA,"admin_0","RCA"
"280","protect_3_filles_risque",NA,"pillage_criminalite",NA,0.121190226151837,NA,NA,NA,"admin_0","RCA"
"372","protect_3_filles_risque",NA,"harcelement",NA,0.0852618460183791,NA,NA,NA,"admin_0","RCA"
"443","protect_3_filles_risque",NA,"mariage_force",NA,0.404688619860584,NA,NA,NA,"admin_0","RCA"
"542","protect_3_filles_risque",NA,"separation_famille",NA,0.0953778122489837,NA,NA,NA,"admin_0","RCA"
"638","protect_3_filles_risque",NA,"violence_voisins",NA,0.128292592611892,NA,NA,NA,"admin_0","RCA"
"728","protect_3_filles_risque",NA,"conflits_fonciers",NA,0.0171460435805051,NA,NA,NA,"admin_0","RCA"
"818","protect_3_filles_risque",NA,"incident_transhumance",NA,0.029766927473201,NA,NA,NA,"admin_0","RCA"
"913","protect_3_filles_risque",NA,"violence_sexuelles",NA,0.475001248488768,NA,NA,NA,"admin_0","RCA"
"1010","protect_3_filles_risque",NA,"recrutement_force",NA,0.0174765843700269,NA,NA,NA,"admin_0","RCA"
"1115","protect_3_filles_risque",NA,"travail_force",NA,0.0496747269987392,NA,NA,NA,"admin_0","RCA"
"1214","protect_3_filles_risque",NA,"enlevement",NA,0.0720384013700998,NA,NA,NA,"admin_0","RCA"
"1313","protect_3_filles_risque",NA,"enlevement_travail_force",NA,0.0116714110935475,NA,NA,NA,"admin_0","RCA"
"1411","protect_3_filles_risque",NA,"meurtre_diff_groupes",NA,0.0102527872042804,NA,NA,NA,"admin_0","RCA"
"1511","protect_3_filles_risque",NA,"meurtre_meme_groupe",NA,0.00727570025834672,NA,NA,NA,"admin_0","RCA"
"1611","protect_3_filles_risque",NA,"tensions_communautes",NA,0.0188871726817939,NA,NA,NA,"admin_0","RCA"
"1710","protect_3_filles_risque",NA,"autre",NA,0.0200875094989002,NA,NA,NA,"admin_0","RCA"
"183","protect_3_filles_risque",NA,"nsp",NA,0.00706726373399184,NA,NA,NA,"admin_0","RCA"
"184","protect_3_garcons",NA,"non",NA,0.61042538925228,NA,NA,NA,"admin_0","RCA"
"281","protect_3_garcons",NA,"oui",NA,0.38957461074772,NA,NA,NA,"admin_0","RCA"
"185","protect_3_garcons_risque",NA,"vol_betail",NA,0.105284627834053,NA,NA,NA,"admin_0","RCA"
"282","protect_3_garcons_risque",NA,"pillage_criminalite",NA,0.276340511079965,NA,NA,NA,"admin_0","RCA"
"373","protect_3_garcons_risque",NA,"harcelement",NA,0.0656585397792799,NA,NA,NA,"admin_0","RCA"
"444","protect_3_garcons_risque",NA,"mariage_force",NA,0.0668572240432842,NA,NA,NA,"admin_0","RCA"
"543","protect_3_garcons_risque",NA,"separation_famille",NA,0.136780096140261,NA,NA,NA,"admin_0","RCA"
"639","protect_3_garcons_risque",NA,"violence_voisins",NA,0.159689575857638,NA,NA,NA,"admin_0","RCA"
"729","protect_3_garcons_risque",NA,"conflits_fonciers",NA,0.0409749018036482,NA,NA,NA,"admin_0","RCA"
"819","protect_3_garcons_risque",NA,"incident_transhumance",NA,0.0641017477456972,NA,NA,NA,"admin_0","RCA"
"914","protect_3_garcons_risque",NA,"violence_sexuelles",NA,0.0505887978178767,NA,NA,NA,"admin_0","RCA"
"1011","protect_3_garcons_risque",NA,"recrutement_force",NA,0.205166350808608,NA,NA,NA,"admin_0","RCA"
"1116","protect_3_garcons_risque",NA,"travail_force",NA,0.155503872866112,NA,NA,NA,"admin_0","RCA"
"1215","protect_3_garcons_risque",NA,"enlevement",NA,0.129665678750183,NA,NA,NA,"admin_0","RCA"
"1314","protect_3_garcons_risque",NA,"enlevement_travail_force",NA,0.0567522154878734,NA,NA,NA,"admin_0","RCA"
"1412","protect_3_garcons_risque",NA,"meurtre_diff_groupes",NA,0.0440010550638029,NA,NA,NA,"admin_0","RCA"
"1512","protect_3_garcons_risque",NA,"meurtre_meme_groupe",NA,0.0150649336798879,NA,NA,NA,"admin_0","RCA"
"1612","protect_3_garcons_risque",NA,"tensions_communautes",NA,0.0451212863772269,NA,NA,NA,"admin_0","RCA"
"1711","protect_3_garcons_risque",NA,"autre",NA,0.0439755343434333,NA,NA,NA,"admin_0","RCA"
"186","protect_3_garcons_risque",NA,"nsp",NA,0.00629853673292571,NA,NA,NA,"admin_0","RCA"
"187","protect_4",NA,"non",NA,0.918229112233354,NA,NA,NA,"admin_0","RCA"
"283","protect_4",NA,"nsp",NA,0.0126745562922117,NA,NA,NA,"admin_0","RCA"
"374","protect_4",NA,"oui",NA,0.0690963314744343,NA,NA,NA,"admin_0","RCA"
"188","protect_5_travail_force",NA,"agriculture_forets",NA,0.406105684188417,NA,NA,NA,"admin_0","RCA"
"284","protect_5_travail_force",NA,"peche",NA,0.0325723379236406,NA,NA,NA,"admin_0","RCA"
"375","protect_5_travail_force",NA,"mines",NA,0.188662620048396,NA,NA,NA,"admin_0","RCA"
"445","protect_5_travail_force",NA,"indutrie",NA,0.000863999713417513,NA,NA,NA,"admin_0","RCA"
