"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"105","ig_15_rtr_ret_rapat","sexe_chef_menage","raison_eco","femme",0.0634844255077741,NA,NA,NA,"admin_0","RCA"
"1111","ig_15_rtr_ret_rapat","sexe_chef_menage","regroup_fam","femme",0.473062657366288,NA,NA,NA,"admin_0","RCA"
"125","ig_15_rtr_ret_rapat","sexe_chef_menage","tensions_communautaires","femme",0.00966429041602707,NA,NA,NA,"admin_0","RCA"
"134","ig_15_rtr_ret_rapat","sexe_chef_menage","autre","homme",0.00663697003566401,NA,NA,NA,"admin_0","RCA"
"143","ig_15_rtr_ret_rapat","sexe_chef_menage","fermeture_site","homme",0.0024548454898439,NA,NA,NA,"admin_0","RCA"
"152","ig_15_rtr_ret_rapat","sexe_chef_menage","meilleure_assist_human","homme",0.203347393647576,NA,NA,NA,"admin_0","RCA"
"162","ig_15_rtr_ret_rapat","sexe_chef_menage","meilleure_qualite_vie","homme",0.111170814143205,NA,NA,NA,"admin_0","RCA"
"171","ig_15_rtr_ret_rapat","sexe_chef_menage","meilleures_secu","homme",0.0497154415245178,NA,NA,NA,"admin_0","RCA"
"181","ig_15_rtr_ret_rapat","sexe_chef_menage","moins_assist_human","homme",0.0568022173816571,NA,NA,NA,"admin_0","RCA"
"191","ig_15_rtr_ret_rapat","sexe_chef_menage","moins_qualite_vie","homme",0.105857767571297,NA,NA,NA,"admin_0","RCA"
"201","ig_15_rtr_ret_rapat","sexe_chef_menage","moins_secu","homme",0.0136183262417766,NA,NA,NA,"admin_0","RCA"
"21","ig_15_rtr_ret_rapat","sexe_chef_menage","nsp","homme",0.00826530185496495,NA,NA,NA,"admin_0","RCA"
"22","ig_15_rtr_ret_rapat","sexe_chef_menage","raison_eco","homme",0.0262406047686622,NA,NA,NA,"admin_0","RCA"
"23","ig_15_rtr_ret_rapat","sexe_chef_menage","regroup_fam","homme",0.403967789557374,NA,NA,NA,"admin_0","RCA"
